Wavelength (nm)	Transmission (%)
1000.8	0.78980641
1000.9	0.78916879
1001.0	0.78853117
1001.1	0.78786925
1001.2	0.78720734
1001.3	0.78652095
1001.4	0.78583456
1001.5	0.78512356
1001.6	0.78441256
1001.7	0.7836769
1001.8	0.78294124
1001.9	0.78218093
1002.0	0.78142062
1002.1	0.78063575
1002.2	0.77985087
1002.3	0.77904158
1002.4	0.77823229
1002.5	0.77739881
1002.6	0.77656532
1002.7	0.77570792
1002.8	0.77485051
1002.9	0.77396955
1003.0	0.77308858
1003.1	0.77218446
1003.2	0.77128035
1003.3	0.77035355
1003.4	0.76942676
1003.5	0.76847782
1003.6	0.76752888
1003.7	0.76655839
1003.8	0.7655879
1003.9	0.7645965
1004.0	0.76360509
1004.1	0.76259348
1004.2	0.76158186
1004.3	0.76055078
1004.4	0.75951969
1004.5	0.75846993
1004.6	0.75742016
1004.7	0.75635254
1004.8	0.75528492
1004.9	0.75420032
1005.0	0.75311572
1005.1	0.75201504
1005.2	0.75091436
1005.3	0.74979853
1005.4	0.7486827
1005.5	0.74755269
1005.6	0.74642268
1005.7	0.74527946
1005.8	0.74413625
1005.9	0.74298083
1006.0	0.74182542
1006.1	0.74065882
1006.2	0.73949223
1006.3	0.73831549
1006.4	0.73713874
1006.5	0.73595289
1006.6	0.73476703
1006.7	0.73357311
1006.8	0.73237919
1006.9	0.73117824
1007.0	0.7299773
1007.1	0.72877037
1007.2	0.72756344
1007.3	0.72635157
1007.4	0.7251397
1007.5	0.72392391
1007.6	0.72270812
1007.7	0.72148942
1007.8	0.72027072
1007.9	0.71905012
1008.0	0.71782952
1008.1	0.716608
1008.2	0.71538648
1008.3	0.71416499
1008.4	0.71294351
1008.5	0.711723
1008.6	0.71050249
1008.7	0.70928387
1008.8	0.70806525
1008.9	0.70684941
1009.0	0.70563356
1009.1	0.70442135
1009.2	0.70320913
1009.3	0.70200137
1009.4	0.70079362
1009.5	0.69959111
1009.6	0.6983886
1009.7	0.69719209
1009.8	0.69599559
1009.9	0.69480582
1010.0	0.69361604
1010.1	0.69243368
1010.2	0.69125133
1010.3	0.69007704
1010.4	0.68890274
1010.5	0.68773713
1010.6	0.68657151
1010.7	0.68541515
1010.8	0.68425878
1010.9	0.6831122
1011.0	0.68196561
1011.1	0.6808293
1011.2	0.67969299
1011.3	0.67856741
1011.4	0.67744182
1011.5	0.67632738
1011.6	0.67521294
1011.7	0.67411001
1011.8	0.67300709
1011.9	0.67191601
1012.0	0.67082493
1012.1	0.66974599
1012.2	0.66866705
1012.3	0.66760051
1012.4	0.66653397
1012.5	0.66548004
1012.6	0.66442611
1012.7	0.66338496
1012.8	0.66234382
1012.9	0.6613156
1013.0	0.66028739
1013.1	0.6592722
1013.2	0.65825701
1013.3	0.65725491
1013.4	0.65625281
1013.5	0.65526384
1013.6	0.65427486
1013.7	0.653299
1013.8	0.65232314
1013.9	0.65136036
1014.0	0.65039757
1014.1	0.64944779
1014.2	0.648498
1014.3	0.64756111
1014.4	0.64662422
1014.5	0.64570009
1014.6	0.64477595
1014.7	0.64386441
1014.8	0.64295287
1014.9	0.64205372
1015.0	0.64115456
1015.1	0.64026758
1015.2	0.63938059
1015.3	0.63850552
1015.4	0.63763045
1015.5	0.63676702
1015.6	0.63590358
1015.7	0.63505148
1015.8	0.63419938
1015.9	0.63335829
1016.0	0.6325172
1016.1	0.63168677
1016.2	0.63085633
1016.3	0.63003619
1016.4	0.62921605
1016.5	0.62840581
1016.6	0.62759557
1016.7	0.62679483
1016.8	0.62599408
1016.9	0.62520241
1017.0	0.62441074
1017.1	0.6236277
1017.2	0.62284466
1017.3	0.6220698
1017.4	0.62129495
1017.5	0.6205278
1017.6	0.61976066
1017.7	0.61900076
1017.8	0.61824085
1017.9	0.6174877
1018.0	0.61673455
1018.1	0.61598766
1018.2	0.61524076
1018.3	0.61449962
1018.4	0.61375849
1018.5	0.6130226
1018.6	0.61228671
1018.7	0.61155556
1018.8	0.61082442
1018.9	0.61009749
1019.0	0.60937057
1019.1	0.60864737
1019.2	0.60792416
1019.3	0.60720416
1019.4	0.60648415
1019.5	0.60576684
1019.6	0.60504952
1019.7	0.6043344
1019.8	0.60361927
1019.9	0.60290583
1020.0	0.60219239
1020.1	0.60148014
1020.2	0.60076789
1020.3	0.60005635
1020.4	0.59934481
1020.5	0.5986335
1020.6	0.59792219
1020.7	0.59721065
1020.8	0.59649911
1020.9	0.59578689
1021.0	0.59507467
1021.1	0.59436133
1021.2	0.59364798
1021.3	0.59293311
1021.4	0.59221823
1021.5	0.5915014
1021.6	0.59078458
1021.7	0.59006543
1021.8	0.58934628
1021.9	0.58862444
1022.0	0.5879026
1022.1	0.58717772
1022.2	0.58645284
1022.3	0.58572459
1022.4	0.58499635
1022.5	0.58426445
1022.6	0.58353254
1022.7	0.5827967
1022.8	0.58206086
1022.9	0.58132083
1023.0	0.5805808
1023.1	0.57983636
1023.2	0.57909191
1023.3	0.57834286
1023.4	0.5775938
1023.5	0.57683996
1023.6	0.57608612
1023.7	0.57532735
1023.8	0.57456858
1023.9	0.57380477
1024.0	0.57304095
1024.1	0.57227201
1024.2	0.57150307
1024.3	0.57072893
1024.4	0.5699548
1024.5	0.56917545
1024.6	0.5683961
1024.7	0.56761153
1024.8	0.56682697
1024.9	0.56603721
1025.0	0.56524746
1025.1	0.56445258
1025.2	0.5636577
1025.3	0.56285778
1025.4	0.56205786
1025.5	0.56125301
1025.6	0.56044817
1025.7	0.55963855
1025.8	0.55882893
1025.9	0.5580147
1026.0	0.55720048
1026.1	0.55638185
1026.2	0.55556322
1026.3	0.55474041
1026.4	0.5539176
1026.5	0.55309087
1026.6	0.55226413
1026.7	0.55143375
1026.8	0.55060336
1026.9	0.54976963
1027.0	0.5489359
1027.1	0.54809915
1027.2	0.54726239
1027.3	0.54642296
1027.4	0.54558353
1027.5	0.54474178
1027.6	0.54390004
1027.7	0.54305637
1027.8	0.5422127
1027.9	0.54136751
1028.0	0.54052232
1028.1	0.53967602
1028.2	0.53882973
1028.3	0.53798278
1028.4	0.53713583
1028.5	0.53628866
1028.6	0.5354415
1028.7	0.53459459
1028.8	0.53374767
1028.9	0.53290149
1029.0	0.53205531
1029.1	0.53121034
1029.2	0.53036537
1029.3	0.52952211
1029.4	0.52867885
1029.5	0.5278378
1029.6	0.52699675
1029.7	0.52615843
1029.8	0.5253201
1029.9	0.524485
1030.0	0.5236499
1030.1	0.52281855
1030.2	0.5219872
1030.3	0.52116012
1030.4	0.52033304
1030.5	0.51951074
1030.6	0.51868844
1030.7	0.51787144
1030.8	0.51705444
1030.9	0.51624326
1031.0	0.51543207
1031.1	0.51462722
1031.2	0.51382237
1031.3	0.51302435
1031.4	0.51222634
1031.5	0.51143567
1031.6	0.51064499
1031.7	0.50986216
1031.8	0.50907932
1031.9	0.50830481
1032.0	0.5075303
1032.1	0.50676459
1032.2	0.50599889
1032.3	0.50524246
1032.4	0.50448604
1032.5	0.50373935
1032.6	0.50299267
1032.7	0.50225617
1032.8	0.50151967
1032.9	0.5007938
1033.0	0.50006793
1033.1	0.49935312
1033.2	0.4986383
1033.3	0.49793495
1033.4	0.4972316
1033.5	0.49654012
1033.6	0.49584864
1033.7	0.49516941
1033.8	0.49449017
1033.9	0.49382357
1034.0	0.49315696
1034.1	0.49250332
1034.2	0.49184969
1034.3	0.49120938
1034.4	0.49056906
1034.5	0.48994239
1034.6	0.48931572
1034.7	0.488703
1034.8	0.48809028
1034.9	0.4874918
1035.0	0.48689331
1035.1	0.48630935
1035.2	0.48572539
1035.3	0.4851562
1035.4	0.48458701
1035.5	0.48403284
1035.6	0.48347866
1035.7	0.48293973
1035.8	0.4824008
1035.9	0.48187731
1036.0	0.48135382
1036.1	0.48084597
1036.2	0.48033812
1036.3	0.47984608
1036.4	0.47935404
1036.5	0.47887797
1036.6	0.47840189
1036.7	0.47794191
1036.8	0.47748194
1036.9	0.47703818
1037.0	0.47659442
1037.1	0.47616699
1037.2	0.47573956
1037.3	0.47532854
1037.4	0.47491752
1037.5	0.47452297
1037.6	0.47412843
1037.7	0.47375041
1037.8	0.47337239
1037.9	0.47301094
1038.0	0.47264948
1038.1	0.47230461
1038.2	0.47195974
1038.3	0.47163144
1038.4	0.47130315
1038.5	0.47099142
1038.6	0.47067968
1038.7	0.47038448
1038.8	0.47008928
1038.9	0.46981056
1039.0	0.46953184
1039.1	0.46926954
1039.2	0.46900723
1039.3	0.46876126
1039.4	0.46851529
1039.5	0.46828555
1039.6	0.46805581
1039.7	0.4678422
1039.8	0.46762858
1039.9	0.46743095
1040.0	0.46723333
1040.1	0.46705155
1040.2	0.46686977
1040.3	0.46670368
1040.4	0.46653758
1040.5	0.466387
1040.6	0.46623642
1040.7	0.46610115
1040.8	0.46596589
1040.9	0.46584574
1041.0	0.46572559
1041.1	0.46562033
1041.2	0.46551507
1041.3	0.46542448
1041.4	0.46533388
1041.5	0.4652577
1041.6	0.46518151
1041.7	0.46511948
1041.8	0.46505744
1041.9	0.46500928
1042.0	0.46496112
1042.1	0.46492654
1042.2	0.46489197
1042.3	0.46487067
1042.4	0.46484938
1042.5	0.46484106
1042.6	0.46483273
1042.7	0.46483705
1042.8	0.46484136
1042.9	0.46485798
1043.0	0.4648746
1043.1	0.46490317
1043.2	0.46493173
1043.3	0.46497189
1043.4	0.46501205
1043.5	0.46506342
1043.6	0.46511479
1043.7	0.465177
1043.8	0.4652392
1043.9	0.46531184
1044.0	0.46538449
1044.1	0.46546716
1044.2	0.46554984
1044.3	0.46564214
1044.4	0.46573444
1044.5	0.46583593
1044.6	0.46593743
1044.7	0.4660477
1044.8	0.46615797
1044.9	0.46627658
1045.0	0.46639518
1045.1	0.46652168
1045.2	0.46664817
1045.3	0.46678211
1045.4	0.46691605
1045.5	0.46705697
1045.6	0.46719789
1045.7	0.46734533
1045.8	0.46749278
1045.9	0.46764628
1046.0	0.46779979
1046.1	0.46795889
1046.2	0.46811798
1046.3	0.4682822
1046.4	0.46844642
1046.5	0.46861528
1046.6	0.46878415
1046.7	0.46895719
1046.8	0.46913022
1046.9	0.46930696
1047.0	0.4694837
1047.1	0.46966366
1047.2	0.46984362
1047.3	0.47002633
1047.4	0.47020905
1047.5	0.47039404
1047.6	0.47057904
1047.7	0.47076585
1047.8	0.47095266
1047.9	0.47114083
1048.0	0.47132899
1048.1	0.47151805
1048.2	0.47170712
1048.3	0.47189662
1048.4	0.47208613
1048.5	0.47227563
1048.6	0.47246514
1048.7	0.47265421
1048.8	0.47284328
1048.9	0.47303149
1049.0	0.4732197
1049.1	0.47340663
1049.2	0.47359357
1049.3	0.47377881
1049.4	0.47396406
1049.5	0.47414723
1049.6	0.47433039
1049.7	0.4745111
1049.8	0.47469181
1049.9	0.47486969
1050.0	0.47504758
1050.1	0.47522228
1050.2	0.47539698
1050.3	0.47556817
1050.4	0.47573936
1050.5	0.47590671
1050.6	0.47607407
1050.7	0.47623728
1050.8	0.4764005
1050.9	0.47655929
1051.0	0.47671808
1051.1	0.47687219
1051.2	0.47702629
1051.3	0.47717546
1051.4	0.47732463
1051.5	0.47746864
1051.6	0.47761265
1051.7	0.4777513
1051.8	0.47788994
1051.9	0.47802304
1052.0	0.47815614
1052.1	0.47828352
1052.2	0.47841091
1052.3	0.47853244
1052.4	0.47865398
1052.5	0.47876955
1052.6	0.47888512
1052.7	0.47899464
1052.8	0.47910415
1052.9	0.47920753
1053.0	0.47931092
1053.1	0.47940813
1053.2	0.47950534
1053.3	0.47959635
1053.4	0.47968736
1053.5	0.47977218
1053.6	0.47985699
1053.7	0.47993564
1053.8	0.48001428
1053.9	0.4800868
1054.0	0.48015933
1054.1	0.4802258
1054.2	0.48029227
1054.3	0.48035279
1054.4	0.48041331
1054.5	0.48046799
1054.6	0.48052267
1054.7	0.48057166
1054.8	0.48062065
1054.9	0.48066411
1055.0	0.48070756
1055.1	0.48074568
1055.2	0.48078379
1055.3	0.48081677
1055.4	0.48084974
1055.5	0.48087781
1055.6	0.48090587
1055.7	0.48092928
1055.8	0.48095268
1055.9	0.48097169
1056.0	0.4809907
1056.1	0.4810056
1056.2	0.4810205
1056.3	0.4810316
1056.4	0.4810427
1056.5	0.48105031
1056.6	0.48105793
1056.7	0.4810624
1056.8	0.48106687
1056.9	0.48106855
1057.0	0.48107023
1057.1	0.48106948
1057.2	0.48106874
1057.3	0.48106595
1057.4	0.48106316
1057.5	0.48105872
1057.6	0.48105429
1057.7	0.48104861
1057.8	0.48104293
1057.9	0.48103642
1058.0	0.48102991
1058.1	0.481023
1058.2	0.48101609
1058.3	0.48100921
1058.4	0.48100233
1058.5	0.48099592
1058.6	0.48098952
1058.7	0.48098403
1058.8	0.48097855
1058.9	0.48097444
1059.0	0.48097033
1059.1	0.48096806
1059.2	0.48096578
1059.3	0.4809658
1059.4	0.48096582
1059.5	0.48096859
1059.6	0.48097137
1059.7	0.48097737
1059.8	0.48098337
1059.9	0.48099306
1060.0	0.48100275
1060.1	0.48101659
1060.2	0.48103043
1060.3	0.48104889
1060.4	0.48106735
1060.5	0.48109089
1060.6	0.48111442
1060.7	0.48114349
1060.8	0.48117257
1060.9	0.48120762
1061.0	0.48124268
1061.1	0.48128418
1061.2	0.48132567
1061.3	0.48137404
1061.4	0.48142241
1061.5	0.4814781
1061.6	0.48153378
1061.7	0.4815972
1061.8	0.48166062
1061.9	0.48173219
1062.0	0.48180376
1062.1	0.4818839
1062.2	0.48196404
1062.3	0.48205314
1062.4	0.48214224
1062.5	0.48224069
1062.6	0.48233913
1062.7	0.4824473
1062.8	0.48255548
1062.9	0.48267373
1063.0	0.48279199
1063.1	0.48292068
1063.2	0.48304938
1063.3	0.48318884
1063.4	0.48332831
1063.5	0.48347886
1063.6	0.48362942
1063.7	0.48379138
1063.8	0.48395333
1063.9	0.48412698
1064.0	0.48430062
1064.1	0.48448623
1064.2	0.48467183
1064.3	0.48486966
1064.4	0.48506748
1064.5	0.48527776
1064.6	0.48548804
1064.7	0.485711
1064.8	0.48593395
1064.9	0.48616979
1065.0	0.48640562
1065.1	0.48665452
1065.2	0.48690342
1065.3	0.48716553
1065.4	0.48742765
1065.5	0.48770313
1065.6	0.48797861
1065.7	0.48826757
1065.8	0.48855654
1065.9	0.48885908
1066.0	0.48916162
1066.1	0.48947782
1066.2	0.48979402
1066.3	0.49012393
1066.4	0.49045384
1066.5	0.49079749
1066.6	0.49114113
1066.7	0.49149852
1066.8	0.49185592
1066.9	0.49222703
1067.0	0.49259815
1067.1	0.49298294
1067.2	0.49336774
1067.3	0.49376615
1067.4	0.49416456
1067.5	0.49457648
1067.6	0.4949884
1067.7	0.49541372
1067.8	0.49583904
1067.9	0.4962776
1068.0	0.49671616
1068.1	0.49716779
1068.2	0.49761942
1068.3	0.49808391
1068.4	0.4985484
1068.5	0.49902553
1068.6	0.49950265
1068.7	0.49999214
1068.8	0.50048163
1068.9	0.50098321
1069.0	0.50148478
1069.1	0.50199811
1069.2	0.50251144
1069.3	0.50303617
1069.4	0.50356091
1069.5	0.50409668
1069.6	0.50463245
1069.7	0.50517884
1069.8	0.50572522
1069.9	0.50628179
1070.0	0.50683836
1070.1	0.50740463
1070.2	0.5079709
1070.3	0.50854639
1070.4	0.50912187
1070.5	0.50970602
1070.6	0.51029018
1070.7	0.51088244
1070.8	0.51147471
1070.9	0.51207449
1071.0	0.51267427
1071.1	0.51328095
1071.2	0.51388763
1071.3	0.51450055
1071.4	0.51511347
1071.5	0.51573194
1071.6	0.51635041
1071.7	0.51697373
1071.8	0.51759705
1071.9	0.51822447
1072.0	0.51885189
1072.1	0.51948265
1072.2	0.5201134
1072.3	0.52074669
1072.4	0.52137998
1072.5	0.52201498
1072.6	0.52264998
1072.7	0.52328584
1072.8	0.52392171
1072.9	0.52455757
1073.0	0.52519342
1073.1	0.52582837
1073.2	0.52646332
1073.3	0.52709645
1073.4	0.52772958
1073.5	0.52835994
1073.6	0.52899031
1073.7	0.52961696
1073.8	0.5302436
1073.9	0.53086556
1074.0	0.53148751
1074.1	0.53210379
1074.2	0.53272006
1074.3	0.53332965
1074.4	0.53393925
1074.5	0.53454114
1074.6	0.53514304
1074.7	0.53573622
1074.8	0.5363294
1074.9	0.53691283
1075.0	0.53749627
1075.1	0.53806893
1075.2	0.53864159
1075.3	0.53920244
1075.4	0.53976329
1075.5	0.5403113
1075.6	0.54085931
1075.7	0.54139346
1075.8	0.54192761
1075.9	0.54244687
1076.0	0.54296614
1076.1	0.54346951
1076.2	0.54397288
1076.3	0.54445936
1076.4	0.54494584
1076.5	0.54541446
1076.6	0.54588307
1076.7	0.54633285
1076.8	0.54678264
1076.9	0.54721265
1077.0	0.54764267
1077.1	0.54805201
1077.2	0.54846135
1077.3	0.54884913
1077.4	0.5492369
1077.5	0.54960226
1077.6	0.54996763
1077.7	0.55030976
1077.8	0.55065189
1077.9	0.55097001
1078.0	0.55128813
1078.1	0.5515815
1078.2	0.55187487
1078.3	0.55214279
1078.4	0.55241072
1078.5	0.55265255
1078.6	0.55289437
1078.7	0.55310951
1078.8	0.55332464
1078.9	0.55351252
1079.0	0.5537004
1079.1	0.55386054
1079.2	0.55402068
1079.3	0.55415263
1079.4	0.55428457
1079.5	0.55438795
1079.6	0.55449132
1079.7	0.55456579
1079.8	0.55464026
1079.9	0.55468555
1080.0	0.55473085
1080.1	0.55474677
1080.2	0.55476268
1080.3	0.55474908
1080.4	0.55473547
1080.5	0.55469225
1080.6	0.55464903
1080.7	0.55457618
1080.8	0.55450334
1080.9	0.5544009
1081.0	0.55429847
1081.1	0.55416655
1081.2	0.55403464
1081.3	0.55387341
1081.4	0.55371218
1081.5	0.55352186
1081.6	0.55333155
1081.7	0.55311245
1081.8	0.55289334
1081.9	0.5526458
1082.0	0.55239826
1082.1	0.55212269
1082.2	0.55184712
1082.3	0.551544
1082.4	0.55124087
1082.5	0.55091071
1082.6	0.55058055
1082.7	0.55022394
1082.8	0.54986733
1082.9	0.5494849
1083.0	0.54910248
1083.1	0.54869491
1083.2	0.54828735
1083.3	0.54785538
1083.4	0.54742341
1083.5	0.54696781
1083.6	0.54651221
1083.7	0.5460338
1083.8	0.54555539
1083.9	0.54505503
1084.0	0.54455468
1084.1	0.54403327
1084.2	0.54351186
1084.3	0.54297033
1084.4	0.5424288
1084.5	0.54186812
1084.6	0.54130744
1084.7	0.5407286
1084.8	0.54014976
1084.9	0.53955378
1085.0	0.53895779
1085.1	0.53834572
1085.2	0.53773364
1085.3	0.53710653
1085.4	0.53647943
1085.5	0.53583837
1085.6	0.53519731
1085.7	0.53454341
1085.8	0.5338895
1085.9	0.53322386
1086.0	0.53255821
1086.1	0.53188194
1086.2	0.53120567
1086.3	0.53051991
1086.4	0.52983415
1086.5	0.52914002
1086.6	0.5284459
1086.7	0.52774454
1086.8	0.52704318
1086.9	0.52633573
1087.0	0.52562828
1087.1	0.52491586
1087.2	0.52420344
1087.3	0.52348717
1087.4	0.52277091
1087.5	0.52205192
1087.6	0.52133294
1087.7	0.52061234
1087.8	0.51989174
1087.9	0.51917063
1088.0	0.51844952
1088.1	0.51772899
1088.2	0.51700845
1088.3	0.51628956
1088.4	0.51557068
1088.5	0.5148545
1088.6	0.51413832
1088.7	0.51342589
1088.8	0.51271347
1088.9	0.51200582
1089.0	0.51129817
1089.1	0.5105963
1089.2	0.50989443
1089.3	0.50919933
1089.4	0.50850424
1089.5	0.50781687
1089.6	0.50712951
1089.7	0.50645083
1089.8	0.50577215
1089.9	0.50510308
1090.0	0.50443401
1090.1	0.50377544
1090.2	0.50311687
1090.3	0.50246968
1090.4	0.5018225
1090.5	0.50118756
1090.6	0.50055261
1090.7	0.49993074
1090.8	0.49930887
1090.9	0.49870087
1091.0	0.49809288
1091.1	0.49749954
1091.2	0.49690621
1091.3	0.4963283
1091.4	0.49575039
1091.5	0.49518864
1091.6	0.49462689
1091.7	0.494082
1091.8	0.49353712
1091.9	0.4930098
1092.0	0.49248248
1092.1	0.49197338
1092.2	0.49146428
1092.3	0.49097404
1092.4	0.49048381
1092.5	0.49001305
1092.6	0.4895423
1092.7	0.48909162
1092.8	0.48864095
1092.9	0.48821092
1093.0	0.4877809
1093.1	0.48737207
1093.2	0.48696324
1093.3	0.48657614
1093.4	0.48618904
1093.5	0.48582418
1093.6	0.48545931
1093.7	0.48511716
1093.8	0.48477502
1093.9	0.48445605
1094.0	0.48413708
1094.1	0.48384174
1094.2	0.48354639
1094.3	0.4832751
1094.4	0.4830038
1094.5	0.48275695
1094.6	0.4825101
1094.7	0.48228808
1094.8	0.48206606
1094.9	0.48186924
1095.0	0.48167241
1095.1	0.48150113
1095.2	0.48132984
1095.3	0.48118441
1095.4	0.48103898
1095.5	0.48091973
1095.6	0.48080047
1095.7	0.48070766
1095.8	0.48061486
1095.9	0.48054878
1096.0	0.4804827
1096.1	0.48044359
1096.2	0.48040448
1096.3	0.48039258
1096.4	0.48038068
1096.5	0.4803962
1096.6	0.48041171
1096.7	0.48045485
1096.8	0.48049798
1096.9	0.48056891
1097.0	0.48063984
1097.1	0.48073872
1097.2	0.4808376
1097.3	0.48096457
1097.4	0.48109155
1097.5	0.48124674
1097.6	0.48140193
1097.7	0.48158544
1097.8	0.48176895
1097.9	0.48198087
1098.0	0.48219278
1098.1	0.48243316
1098.2	0.48267355
1098.3	0.48294245
1098.4	0.48321134
1098.5	0.48350878
1098.6	0.48380622
1098.7	0.4841322
1098.8	0.48445818
1098.9	0.48481269
1099.0	0.48516719
1099.1	0.48555019
1099.2	0.48593318
1099.3	0.4863446
1099.4	0.48675602
1099.5	0.48719578
1099.6	0.48763554
1099.7	0.48810353
1099.8	0.48857152
1099.9	0.4890676
1100.0	0.48956369
1100.1	0.49008771
1100.2	0.49061173
1100.3	0.49116351
1100.4	0.49171528
1100.5	0.49229459
1100.6	0.49287389
1100.7	0.49348049
1100.8	0.49408709
1100.9	0.49472071
1101.0	0.49535433
1101.1	0.49601466
1101.2	0.49667499
1101.3	0.49736169
1101.4	0.4980484
1101.5	0.49876112
1101.6	0.49947383
1101.7	0.50021215
1101.8	0.50095046
1101.9	0.50171394
1102.0	0.50247742
1102.1	0.50326558
1102.2	0.50405374
1102.3	0.50486607
1102.4	0.5056784
1102.5	0.50651434
1102.6	0.50735028
1102.7	0.50820924
1102.8	0.50906819
1102.9	0.50994952
1103.0	0.51083086
1103.1	0.51173388
1103.2	0.51263691
1103.3	0.51356091
1103.4	0.5144849
1103.5	0.51542909
1103.6	0.51637329
1103.7	0.51733686
1103.8	0.51830043
1103.9	0.51928251
1104.0	0.52026459
1104.1	0.52126428
1104.2	0.52226396
1104.3	0.52328028
1104.4	0.5242966
1104.5	0.52532855
1104.6	0.5263605
1104.7	0.52740701
1104.8	0.52845352
1104.9	0.52951349
1105.0	0.53057345
1105.1	0.53164571
1105.2	0.53271797
1105.3	0.53380132
1105.4	0.53488466
1105.5	0.53597782
1105.6	0.53707099
1105.7	0.53817267
1105.8	0.53927435
1105.9	0.54038319
1106.0	0.54149203
1106.1	0.54260663
1106.2	0.54372123
1106.3	0.54484015
1106.4	0.54595906
1106.5	0.54708079
1106.6	0.54820253
1106.7	0.54932556
1106.8	0.55044859
1106.9	0.55157134
1107.0	0.5526941
1107.1	0.55381498
1107.2	0.55493585
1107.3	0.55605322
1107.4	0.55717059
1107.5	0.55828278
1107.6	0.55939497
1107.7	0.5605003
1107.8	0.56160563
1107.9	0.56270239
1108.0	0.56379915
1108.1	0.56488562
1108.2	0.56597209
1108.3	0.56704653
1108.4	0.56812097
1108.5	0.56918164
1108.6	0.57024231
1108.7	0.57128747
1108.8	0.57233263
1108.9	0.57336056
1109.0	0.57438848
1109.1	0.57539744
1109.2	0.57640639
1109.3	0.57739468
1109.4	0.57838297
1109.5	0.57934891
1109.6	0.58031485
1109.7	0.58125679
1109.8	0.58219872
1109.9	0.58311505
1110.0	0.58403137
1110.1	0.58492051
1110.2	0.58580965
1110.3	0.58667008
1110.4	0.58753051
1110.5	0.58836078
1110.6	0.58919104
1110.7	0.58998972
1110.8	0.59078841
1110.9	0.59155419
1111.0	0.59231996
1111.1	0.59305157
1111.2	0.59378317
1111.3	0.59447942
1111.4	0.59517567
1111.5	0.59583546
1111.6	0.59649526
1111.7	0.59711758
1111.8	0.59773991
1111.9	0.59832385
1112.0	0.5989078
1112.1	0.59945253
1112.2	0.59999727
1112.3	0.60050207
1112.4	0.60100687
1112.5	0.60147113
1112.6	0.60193538
1112.7	0.60235856
1112.8	0.60278174
1112.9	0.60316344
1113.0	0.60354514
1113.1	0.60388504
1113.2	0.60422495
1113.3	0.60452287
1113.4	0.60482079
1113.5	0.60507662
1113.6	0.60533245
1113.7	0.60554621
1113.8	0.60575996
1113.9	0.60593176
1114.0	0.60610355
1114.1	0.6062336
1114.2	0.60636365
1114.3	0.60645226
1114.4	0.60654088
1114.5	0.60658847
1114.6	0.60663606
1114.7	0.60664314
1114.8	0.60665021
1114.9	0.60661736
1115.0	0.6065845
1115.1	0.6065124
1115.2	0.60644029
1115.3	0.60632969
1115.4	0.60621909
1115.5	0.60607083
1115.6	0.60592257
1115.7	0.60573755
1115.8	0.60555254
1115.9	0.60533173
1116.0	0.60511093
1116.1	0.60485536
1116.2	0.6045998
1116.3	0.60431057
1116.4	0.60402134
1116.5	0.60369957
1116.6	0.60337781
1116.7	0.60302469
1116.8	0.60267158
1116.9	0.60228833
1117.0	0.60190509
1117.1	0.60149297
1117.2	0.60108086
1117.3	0.60064116
1117.4	0.60020146
1117.5	0.59973549
1117.6	0.59926952
1117.7	0.59877862
1117.8	0.59828772
1117.9	0.59777323
1118.0	0.59725875
1118.1	0.59672204
1118.2	0.59618533
1118.3	0.59562777
1118.4	0.59507021
1118.5	0.59449317
1118.6	0.59391614
1118.7	0.593321
1118.8	0.59272586
1118.9	0.592114
1119.0	0.59150214
1119.1	0.59087491
1119.2	0.59024769
1119.3	0.58960646
1119.4	0.58896524
1119.5	0.58831136
1119.6	0.58765748
1119.7	0.58699228
1119.8	0.58632707
1119.9	0.58565187
1120.0	0.58497666
1120.1	0.58429274
1120.2	0.58360883
1120.3	0.58291749
1120.4	0.58222615
1120.5	0.58152864
1120.6	0.58083112
1120.7	0.58012868
1120.8	0.57942623
1120.9	0.57872005
1121.0	0.57801388
1121.1	0.57730517
1121.2	0.57659645
1121.3	0.57588635
1121.4	0.57517625
1121.5	0.5744659
1121.6	0.57375555
1121.7	0.57304605
1121.8	0.57233655
1121.9	0.57162898
1122.0	0.5709214
1122.1	0.5702168
1122.2	0.5695122
1122.3	0.56881158
1122.4	0.56811096
1122.5	0.56741532
1122.6	0.56671968
1122.7	0.56602998
1122.8	0.56534027
1122.9	0.56465742
1123.0	0.56397458
1123.1	0.56329949
1123.2	0.56262441
1123.3	0.56195795
1123.4	0.56129149
1123.5	0.5606345
1123.6	0.55997752
1123.7	0.55933081
1123.8	0.5586841
1123.9	0.55804845
1124.0	0.5574128
1124.1	0.55678896
1124.2	0.55616512
1124.3	0.55555382
1124.4	0.55494252
1124.5	0.55434445
1124.6	0.55374638
1124.7	0.55316221
1124.8	0.55257804
1124.9	0.55200842
1125.0	0.55143879
1125.1	0.55088431
1125.2	0.55032984
1125.3	0.5497911
1125.4	0.54925237
1125.5	0.54872993
1125.6	0.5482075
1125.7	0.5477019
1125.8	0.5471963
1125.9	0.54670804
1126.0	0.54621978
1126.1	0.54574935
1126.2	0.54527891
1126.3	0.54482676
1126.4	0.54437461
1126.5	0.54394118
1126.6	0.54350775
1126.7	0.54309344
1126.8	0.54267913
1126.9	0.54228433
1127.0	0.54188954
1127.1	0.54151461
1127.2	0.54113969
1127.3	0.54078497
1127.4	0.54043026
1127.5	0.54009607
1127.6	0.53976188
1127.7	0.53944851
1127.8	0.53913514
1127.9	0.53884286
