rowID,meanFWHM,stdevFWHM,minFWHM,maxFWHM,meanPvLeak,stdevPvLeak,minPvLeak,maxPvLeak,X,Y,Z,capLogical,venLogical,artLogical,midLogical,preLogical,pstLogical,midCapLogical,preCapLogical,pstCapLogical,midVenLogical,preVenLogical,pstVenLogical,midArtLogical,preArtLogical,pstArtLogical,group
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_11,3.390115955364,0.155563761551145,3.16312769876246,3.5491488598865,0.745136144936665,0.0014198958093198,0.742107856470788,0.746631111316323,73.0,241.5,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_12,5.31001012001932,0.161767585769208,4.91793297293111,5.48748415598079,0.745483295734824,0.0012419684636934,0.743011898481352,0.746831472523412,123.0,163.5,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_13,4.72616407174997,0.0668039354744365,4.54166896071159,4.77526917464716,0.746133015336764,0.0010325835549605,0.744192449092953,0.747113595909958,118.5,129.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_14,4.45735905233581,0.194546459351749,4.11319363483298,4.6959137459121,0.736635359482814,0.0038501394406745,0.730561791516202,0.743067869206714,84.5,154.5,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_15,4.45425412291571,0.108958775303795,4.25075501122723,4.61310812946991,0.735937493463451,0.004827508295267,0.730386653386629,0.74404746232174,444.0,286.5,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_16,4.1915507692099,0.121713144949653,3.98818795372954,4.39885626793941,0.740501238969377,0.0026697943778715,0.734480037241211,0.743393817888682,451.0,244.5,55.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_17,3.70066104635157,0.157052252606247,3.48232156908479,3.98001960207558,0.74308875105183,0.001999813644474,0.739652009478445,0.745585577156649,416.5,244.5,45.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_18,7.070985173192,0.0895169617627613,6.90368048418605,7.19994955393596,0.742734752775486,0.0015868386222416,0.739818689300176,0.74436349930319,95.5,75.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_21,5.45024191243631,0.0404651889683043,5.37664534849951,5.51024591321145,0.742770340966096,0.0010996189832813,0.740493096755295,0.744342183348954,63.0,194.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_22,12.3437750575517,0.15014170198203,12.1000981189651,12.512676230778,0.719127899976097,0.0080427435296031,0.705635823159298,0.728338869920653,68.0,241.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_23,5.21183416355072,0.0888404161052738,5.11570196338038,5.37163340741845,0.742750471180762,0.0013667308123111,0.740632654267233,0.743900664586077,362.5,28.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
